transaction_id,transaction_date,booking_date,value_date,payment_date,amount,currency,from_account_id,from_account_name,counterparty_account_id,counterparty_name,counterparty_country,counterparty_bank_bic,counterparty_business_type,narrative,payment_purpose_code,related_trade_invoice_id,swift_message_type,transaction_status,transaction_type_description,end_to_end_identification,is_fraud
ce464f72-f9f6-4b06-8465-decc7294a987,2025-11-05,2025-11-05,2025-11-06,2025-11-06,193924.77,DKK,GB72SJXG44394196071518,Reed-Smith,GB16IEDR62605503989971,"Boyer, Turner and Garrett",HK,HANDFIHH,Textile,e-enable cutting-edge e-commerce,Salary,,MT202,billed,Direct Debit,00ef2569-4470-4c93-b32a-1e210835abf6,0
ca611fde-0f2c-40e9-9324-14ea8cdb401c,2025-11-24,2025-11-26,2025-11-27,2025-11-28,330809.17,NOK,GB34GQBP22297387872057,"Baird, Sandoval and Martin",GB92MWCZ81790433692907,Davis-Simmons,DK,NOKANO21,Textile,synergize bricks-and-clicks e-commerce,Consulting,,MT202,failed,Wire Transfer,,0
7420099e-63b0-48ec-a237-41a5209e8c60,2025-05-31,2025-05-31,2025-06-01,2025-06-01,165285.25,NOK,GB44WUWU21697379409931,"Bridges, Leonard and Powell",GB47FYBC23183247385070,Pitts-Curtis,HK,NOKANO21,Electronics,transition visionary content,Goods,,MT103,pending,BG-LI-LÖN,acb8008c-7e70-408a-82b4-eae3d5b510be,0
e64c92dc-674c-45c0-96db-b4d492f94c77,2025-04-14,2025-04-16,2025-04-16,2025-04-16,164962.03,SEK,GB31TMQP08314503335339,Jones-Campbell,GB97ARKG87667641566233,"Hansen, Green and Smith",CN,NDEASESS,Agriculture,re-contextualize 24/365 communities,Unknown,,MT202,billed,BG-LI-LÖN,,0
6d241ff3-239c-49b2-acc0-e3842d2e37fc,2025-06-10,2025-06-10,2025-06-11,2025-06-12,418801.9,SEK,GB97LOZA98995068767219,Mitchell Inc,GB76NGTU85969143655628,,DK,DABADKKK,Textile,architect rich action-items,Goods,,MT940,failed,Direct Debit,,0
f87cfba2-90be-4e4e-a069-c141fc310bc9,2025-08-31,2025-09-02,2025-09-02,2025-09-03,239855.19,SEK,GB81VNPB47739352200174,"Kelly, Dixon and Harvey",GB08TMGJ50623472843096,Watson Inc,DK,DABADKKK,Shipping,iterate leading-edge infrastructures,Consulting,,MT202,billed,BG-LI-LÖN,,0
16a51a03-1498-4510-bd89-6ed862bc6226,2025-11-23,2025-11-24,2025-11-24,2025-11-24,214078.45,DKK,GB28JKBW81759288535636,Byrd Inc,GB91MIMR30314518536299,Valdez-Smith,SE,HANDFIHH,Textile,leverage granular e-tailers,Invoice,,MT202,billed,BG-LI-LÖN,,0
bb20ffa3-d1ef-4584-ac05-c907a6c50086,2025-10-31,2025-11-02,2025-11-03,2025-11-03,31535.83,SEK,GB66LCHS27591731586420,Gonzalez and Sons,GB57CLPZ94584485543511,Morris PLC,CN,NOKANO21,Agriculture,iterate dot-com metrics,Salary,,MT202,pending,Wire Transfer,1fd20b18-e7ca-42fc-9564-bb2c43ddd1e1,0
58b2c589-8671-48b6-bc3e-31758d0d01f8,2025-05-29,2025-05-31,2025-05-31,2025-06-02,315790.35,SEK,GB27RFOV46856227890851,"Cain, Gray and Clayton",GB98JQXY27168045898996,"Shea, Brown and Lopez",US,NDEASESS,Electronics,seize world-class content,Goods,,MT103,billed,Wire Transfer,48749c88-bcd1-476b-8fdd-f360ed86db7c,0
f7a11a42-5b3e-4058-90e4-c7002da0e899,2025-05-25,2025-05-26,2025-05-27,2025-05-30,88430.31,EUR,GB17DXVC77648155235398,Melendez-Kerr,GB20FNVA79064226053922,"Aguirre, Jones and Harris",NO,NOKANO21,Shipping,innovate impactful functionalities,Salary,1b57b8dd-f9ec-4ce9-979e-64a98b14f241,MT202,failed,Card Payment,,0
101b42f0-6c46-4995-86f1-268c5cef398b,2025-11-16,2025-11-16,2025-11-17,2025-11-17,71835.28,NOK,GB44LMCY61902203529215,Reyes Group,GB36GZMN11135458516467,Stewart Group,CN,NDEASESS,Electronics,whiteboard intuitive e-business,Invoice,,MT103,billed,Card Payment,e11a399f-d6b0-40a4-a32a-1bf9fcfb6183,0
51d61daf-b5b0-4e14-820d-19620a50f724,2025-04-20,2025-04-20,2025-04-21,2025-04-23,489946.45,SEK,GB90WZQP21264699390157,Cruz-Bradford,GB80IXOI44757805518989,"Harvey, Stewart and Gonzalez",US,DABADKKK,Electronics,target sticky architectures,Unknown,33f691a1-f716-4029-8d64-19df28725d7f,MT202,failed,Direct Debit,d3683f46-b0a7-47f1-b1c3-af62e23cf248,0
14c37cc4-0715-4dfc-9f7e-26c941cb6858,2025-12-27,2025-12-29,2025-12-29,2025-12-29,433972.89,DKK,GB14YPBC58626270595110,Kerr Ltd,GB15HLLY33219457334215,,DK,NOKANO21,Textile,strategize collaborative mindshare,Salary,a2cea064-52aa-4778-bf2b-0173a8c19574,MT103,failed,Wire Transfer,e5ec0d16-3a2e-4e46-9125-98aaa9a56363,0
d5a01f9b-54dc-4d41-a550-7423b807ea40,2025-11-29,2025-12-01,2025-12-02,2025-12-02,7613.23,EUR,GB46IZSG15435681232484,Bates-Flynn,GB63EKBV90181497517458,"Harper, Mccoy and Osborne",US,NDEASESS,Shipping,transform clicks-and-mortar users,Goods,,MT940,failed,Wire Transfer,3906488a-6e48-492e-a9df-83c5b63e2952,0
83a7fcff-5dea-46cc-b465-a70a8f5b66dc,2025-07-16,2025-07-18,2025-07-18,2025-07-20,111912.71,EUR,GB51XGIC10817425838902,"Howard, Carlson and Short",GB95MTGF33211854299482,Rice-Myers,NO,DABADKKK,Electronics,envisioneer cross-media convergence,Unknown,,MT103,pending,BG-LI-LÖN,587c0a7b-1759-467b-8397-9ff5d3954d98,0
2c5bbb45-042c-4014-b652-87782ad22da5,2025-12-12,2025-12-13,2025-12-14,2025-12-15,460944.42,DKK,GB98YTJW05107120967657,"Cook, Hunt and Palmer",GB14LYLH59878633965215,Phillips and Sons,DE,NDEASESS,Agriculture,drive real-time users,Salary,c52d19b2-7b29-4927-aa81-cf4138a87e84,MT202,billed,Card Payment,,0
6dba5205-4980-4d5e-bd36-468a04457a36,2025-09-10,2025-09-12,2025-09-13,2025-09-16,293876.63,DKK,GB55IHFL23994475658576,Graham PLC,GB32ZIPA01585565470767,"Olsen, Thomas and Davis",SE,DABADKKK,Shipping,repurpose cross-media supply-chains,Invoice,,MT103,pending,BG-LI-LÖN,c0877e9b-0038-466c-aab9-1dccb451e67f,0
e431e3d1-3a66-4a5f-a848-b4a5ba515395,2025-08-21,2025-08-21,2025-08-22,2025-08-24,381512.93,NOK,GB67SLEY80432375734484,Atkins Inc,GB96ZYRH79185614755142,"Stewart, Lang and Harrell",HK,NDEASESS,Textile,disintermediate web-enabled e-markets,Unknown,,MT103,failed,BG-LI-LÖN,76beebb7-4c11-49e3-b188-138c364b4ed5,0
3095f5d9-4f09-4d27-82f2-2e8bc85b4ebf,2025-06-04,2025-06-05,2025-06-06,2025-06-07,407441.84,EUR,GB37DYGA22329526393794,Hall and Sons,GB57KXOA68131746262968,Lane-Ellis,CN,NDEASESS,Shipping,facilitate leading-edge vortals,Invoice,,MT202,pending,BG-LI-LÖN,,0
a3861b35-71e3-465d-b170-646df322fa7c,2025-04-23,2025-04-25,2025-04-26,2025-04-28,346183.83,EUR,GB89LEEE93226593311308,Roach-Miles,GB59RVJY92707551803286,Russell PLC,NO,NDEASESS,Electronics,target seamless solutions,Salary,,MT103,pending,Card Payment,a5a2ef32-29ac-4109-bec2-2f8aee241fa6,0
5242ca20-afc7-4751-a951-e429ced5a557,2025-12-28,2025-12-28,2025-12-29,2026-01-01,449749.72,NOK,GB50WWSY32345337872701,Schultz-Marquez,GB11GKLR54823326780625,,SE,HANDFIHH,Agriculture,generate real-time convergence,Unknown,,MT202,pending,Direct Debit,,0
d46aac69-7037-489d-bfa6-4d6d6ab98e8b,2025-10-28,2025-10-28,2025-10-28,2025-10-30,365026.9,EUR,GB57MUGB67065440996738,"Russell, Jordan and Terrell",GB53KHNA76339664150822,Hernandez PLC,FI,HANDFIHH,Shipping,generate intuitive eyeballs,Consulting,1ba6effd-09ad-403d-b5b2-d3a9b289a237,MT103,billed,Card Payment,,0
e31ad7c3-9c65-4606-8288-73b2b4a03aca,2025-09-11,2025-09-12,2025-09-13,2025-09-15,382752.69,EUR,GB51HMFL99058008948199,Mullen Ltd,GB49XJPI10777508382593,Wilson-Scott,HK,HANDFIHH,Electronics,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,a53439a9-40c2-4be4-a001-956d47ed8d2d,1
d9a8bf30-a8d6-44c5-8952-ec0e39579b6b,2025-06-25,2025-06-26,2025-06-26,2025-06-27,59226.54,EUR,GB39ARPB14246223072585,Jackson-Walker,GB06CPLC14225986721946,"Ferguson, Russell and Kim",DE,DABADKKK,Shipping,monetize wireless systems,Goods,16bc5a74-5aa3-4c01-a8bf-b3e668ab2fa7,MT202,failed,Direct Debit,a57c73be-6a3e-41ea-97f9-c1c965971d3e,0
3eaf28d2-d861-4393-a83a-4c6138574200,2025-09-09,2025-09-11,2025-09-12,2025-09-13,40771.37,EUR,GB12VPZJ82686323650818,Martinez-Cruz,GB15SQHJ16116636050289,Perez LLC,NO,DABADKKK,Shipping,generate clicks-and-mortar metrics,Goods,,MT103,failed,Card Payment,,0
952e0035-0edd-49f5-9c38-267eb713f016,2025-07-08,2025-07-08,2025-07-08,2025-07-08,237211.55,SEK,GB62MXUB57977457666174,Sutton-Villarreal,GB73JWOH65179914067400,Blankenship Ltd,DK,NOKANO21,Shipping,strategize customized e-services,Salary,,MT103,billed,Wire Transfer,2884f995-6fe9-4f1d-b450-3d4b1991749e,0
711c22a1-c2da-4213-9f70-4663094e0935,2025-05-02,2025-05-04,2025-05-05,2025-05-06,77007.03,SEK,GB35BKZV68933529330438,Smith-Mata,GB69TTRL63672713462000,Hall-Mitchell,CN,HANDFIHH,Textile,re-contextualize real-time e-business,Invoice,,MT103,pending,Card Payment,,0
cdee6a86-80b4-4dcc-8708-0a474ff1a6f6,2025-05-22,2025-05-23,2025-05-23,2025-05-23,184252.36,EUR,GB09FPLL97291680317992,Sherman-Romero,GB98DLZW93963119748611,Brooks-Mitchell,SE,DABADKKK,Consulting,unleash visionary initiatives,Consulting,60f16e7d-e310-4617-8ce9-1e4b50a7be64,MT940,failed,Direct Debit,426868ef-afb5-4ce0-8a97-abafeb33a1c0,0
acc959b6-eb60-4d3b-8bf5-48db54de62a7,2025-05-02,2025-05-03,2025-05-03,2025-05-04,370332.52,DKK,GB86OEYG44298041842877,Saunders-Wallace,GB47ZIFW88307741404535,Davis Group,DE,NOKANO21,Consulting,drive leading-edge paradigms,Consulting,,MT103,billed,BG-LI-LÖN,50134490-754d-4632-951d-da5102f79a19,0
61191512-c82b-4222-9d6c-f0fa28a66104,2025-08-12,2025-08-13,2025-08-13,2025-08-14,223607.34,SEK,GB79IQEU22909778275133,Burton Ltd,GB57ZHFT88315433338151,"Ramos, Harris and Rivas",CN,HANDFIHH,Consulting,enhance bleeding-edge convergence,Invoice,,MT103,billed,Direct Debit,,0
bc276f8c-e7b1-4cb4-b146-6f6417b9f67d,2025-09-21,2025-09-23,2025-09-24,2025-09-25,498509.2,NOK,GB42DIDY91553045187995,"Adams, Grimes and Fry",GB67DLHA37445869392228,Beck Ltd,HK,DABADKKK,Shipping,incentivize cutting-edge content,Goods,,MT103,billed,Direct Debit,,0
a2a72dd3-0865-4a2f-bacc-90cb42d693a5,2025-06-27,2025-06-29,2025-06-29,2025-07-02,474832.16,NOK,GB02LJID53254541720825,"Perez, Williams and Miller",GB12IJCB22356702942057,Gonzalez-Weber,SE,NOKANO21,Consulting,grow bricks-and-clicks schemas,Salary,4a99c6bc-1dbb-4028-a0fa-8550bdfaaf0a,MT202,pending,Wire Transfer,6e728fdc-3710-4b30-9fa3-b3718bc96125,0
1a6e29be-e47e-4071-9ed1-68e51fbaf8e6,2025-09-16,2025-09-16,2025-09-17,2025-09-20,384085.74,EUR,GB62HWUN17679688507181,Browning Group,GB92FCOQ13383160901415,King-Martinez,CN,DABADKKK,Electronics,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,2d4c5871-0e8a-459b-a6e0-362bc03a897c,1
e50d4b96-da02-415a-858b-79c3a32a78f4,2025-07-09,2025-07-10,2025-07-11,2025-07-11,18396.06,NOK,GB75RRUN60055195014463,Lynch-Vargas,GB60UNTA95376778760985,"Wolf, Jones and King",FI,DABADKKK,Consulting,whiteboard impactful web-readiness,Unknown,,MT103,failed,Direct Debit,,0
03b4f24f-9677-4b9f-a5e1-5b4d75c45689,2025-12-29,2025-12-30,2025-12-30,2026-01-01,46901.31,EUR,GB98KTMJ51837022457089,Watson LLC,GB69EWDR99894158873214,"Harris, Hensley and Blackwell",NO,NOKANO21,Textile,disintermediate synergistic vortals,Consulting,,MT103,failed,Direct Debit,def03914-968e-4316-a39a-d6276cd3b399,0
829c427e-9191-494c-9f30-37802303354f,2025-09-27,2025-09-28,2025-09-28,2025-09-28,165003.94,DKK,GB67PQCO26176791248144,"Walker, Rogers and Davis",GB77SAKD29047037112636,Preston-Miller,US,NOKANO21,Electronics,generate enterprise info-mediaries,Salary,1b969fe5-d338-4f6a-baa1-92bcf510f3e5,MT103,failed,Wire Transfer,,0
b5952810-b9c9-4ba4-8b32-e3c44dca8562,2025-07-23,2025-07-23,2025-07-23,2025-07-24,231912.45,NOK,GB82LHDT22087007354417,"Clark, Garcia and Gregory",GB38PMEL16083981558474,Mclaughlin-Ingram,HK,HANDFIHH,Agriculture,unleash dynamic methodologies,Consulting,,MT940,billed,BG-LI-LÖN,04742230-2a2b-48fe-9a44-baed25ebe8f3,0
4110b612-4ac6-462f-b73e-3340bb7b6bba,2025-11-17,2025-11-19,2025-11-19,2025-11-19,83328.74,EUR,GB04ZOMG61989488830950,Allen-Myers,GB34XUCE75033195607593,Li Group,US,DABADKKK,Electronics,iterate scalable applications,Salary,,MT103,billed,Card Payment,33c4fee9-8915-43bb-ba7e-76854cab0f19,0
470c345f-cd3f-420f-a304-456878861723,2025-06-06,2025-06-06,2025-06-06,2025-06-08,142159.7,NOK,GB27FACM05450060860309,Reilly Inc,GB96SFLI83235317817617,Odonnell-Harper,HK,NOKANO21,Consulting,facilitate cross-platform infrastructures,Unknown,,MT103,failed,Direct Debit,c07decfd-d575-47a0-aca4-007bf2799a47,0
d38c62aa-163b-4b32-b440-e6d85a522730,2025-05-10,2025-05-12,2025-05-12,2025-05-15,446718.67,SEK,GB10VPPC20440286871112,Wilcox and Sons,GB47MVIC49381171552042,"Hill, Baldwin and Barker",NO,NOKANO21,Textile,redefine rich relationships,Consulting,,MT202,billed,Wire Transfer,,0
a8f48609-ee16-483b-95f7-d84a6f7dd77b,2025-09-20,2025-09-22,2025-09-23,2025-09-26,191466.82,NOK,GB24PMEH07955413571363,Burton Group,GB44UNPX26373617692832,"Roberts, Craig and Johnson",CN,DABADKKK,Consulting,syndicate wireless e-markets,Unknown,,MT103,billed,Card Payment,b5fda374-2f85-4a62-9b7d-1de09fe1cec1,0
4b28967b-e831-48a8-b9b9-230b64c9fcf0,2025-09-21,2025-09-22,2025-09-23,2025-09-25,26017.52,SEK,GB92BNJP51651177727048,Hunter-Stone,GB97MEPI67651708248643,House-Shelton,SE,NDEASESS,Shipping,facilitate next-generation markets,Unknown,6cd79ca0-7114-4fdf-8eac-7087c34ee511,MT202,failed,Card Payment,583a2099-821f-44bd-be60-87c1134cc5e3,0
1363d457-61bc-4b21-b8d6-b79b06bd9a37,2025-08-15,2025-08-17,2025-08-18,2025-08-18,77433.57,SEK,GB16GEPB67239023532897,Moon LLC,GB51YCSU52436671711164,"Spears, Zimmerman and Yu",SE,NDEASESS,Electronics,redefine e-business deliverables,Goods,,MT940,pending,Wire Transfer,,0
7bfa291e-720c-43ab-9531-356b2d3d1cd6,2025-12-11,2025-12-13,2025-12-13,2025-12-13,342431.34,SEK,GB74TEMB20956295770408,Williams Ltd,GB39AKGY53731310537437,Murray Inc,NO,NDEASESS,Consulting,integrate extensible schemas,Salary,,MT202,failed,Wire Transfer,ba544ccf-8251-47be-b7c9-495f6490406b,0
6687f782-0b0d-4764-8974-91f5e7ece3d7,2025-05-22,2025-05-23,2025-05-23,2025-05-26,68190.73,EUR,GB13QRCM54838596877795,Wang-Kennedy,GB38LNVA67530323884823,Johnson-Freeman,NO,HANDFIHH,Electronics,repurpose cutting-edge platforms,Salary,,MT103,pending,Wire Transfer,576c3608-7467-436c-99f8-a16b115f7f2c,0
10796189-5f56-4b64-be6e-7de300fc7b68,2025-11-27,2025-11-28,2025-11-29,2025-12-02,170314.41,SEK,GB49GQXT91819077510511,Hamilton Inc,GB52DZWD49965041936372,Russell Group,DK,NDEASESS,Agriculture,aggregate best-of-breed partnerships,Invoice,,MT940,failed,Direct Debit,,0
4c3c8101-2616-472a-b72d-fcfed7555c33,2025-04-22,2025-04-22,2025-04-22,2025-04-22,57235.51,USD,GB69GLRA59397244834493,"Compton, Obrien and Contreras",GB60CEJF26603306096520,Moody Group,RU,NOKANO21,Electronics,Payment for services,Goods,d8aad4a9-2ebe-4102-a6c3-fee47beb1460,MT103,billed,Wire Transfer,389d1e12-29cc-41f0-8009-4b3f612731eb,0
254d3643-d6e4-441d-aae0-d1d9fea0e723,2025-12-14,2025-12-14,2025-12-14,2025-12-15,458584.28,DKK,GB34ORYV15963876771675,Owen Group,GB69JQYP84020962970864,Mendoza Inc,FI,HANDFIHH,Consulting,,Invoice,,MT103,pending,Card Payment,,0
8ea9367e-6dbc-44a4-a831-7e366c1e0239,2025-09-12,2025-09-14,2025-09-15,2025-09-16,127726.69,EUR,GB84YZQQ38174113679019,Wright PLC,GB26YRZS12272326964686,Myers and Sons,HK,NDEASESS,Textile,scale virtual applications,Consulting,,MT103,failed,BG-LI-LÖN,,0
001bb18a-6915-456a-bafa-388d8efd659e,2025-11-15,2025-11-16,2025-11-17,2025-11-19,399614,EUR,GB96XHDZ77617147092905,"Clarke, Maxwell and Rodriguez",GB67DWBO33782272425810,"Bell, Christian and Flores",US,NOKANO21,Textile,whiteboard proactive e-tailers,Consulting,204c0aea-5a90-4118-8865-f93312b7f6b9,MT940,billed,BG-LI-LÖN,8046ccc5-ae7b-48fd-bdf3-b77677709961,0
3a609057-7bc4-4d4d-ba95-4d9196ef5a3d,2025-09-09,2025-09-11,2025-09-12,2025-09-12,497686.84,DKK,GB87SSSK97813562065107,Cordova-Reyes,GB63TOEZ59642665334280,Dennis-Gibbs,SE,HANDFIHH,Consulting,cultivate next-generation mindshare,Unknown,,MT202,failed,Card Payment,,0
e1d1e226-8a3c-4fe8-b7bf-2d6322842120,2025-09-25,2025-09-25,2025-09-25,2025-09-27,38597.7,USD,GB91GYDM62262039120497,"Rangel, Hubbard and Marquez",GB26ALEV37077838628028,"Nelson, Wagner and Smith",HK,HANDFIHH,Electronics,Payment for services,Goods,312946e8-6d84-4939-ae3e-e61fc2fc97f8,MT103,billed,Wire Transfer,f8f30d36-0086-4afd-a7ca-b1b26d5dd86a,0
97781b77-92d4-4b38-9c05-e3b9013dadaf,2025-06-10,2025-06-12,2025-06-12,2025-06-13,222355.4,EUR,GB03GSAW90008346565187,Khan-Cole,GB85TBSD46222042379506,"Johnson, Hendrix and Garrett",DE,HANDFIHH,Consulting,mesh dot-com applications,Goods,,MT202,pending,Card Payment,,0
bc4058ab-6cfd-4974-ac0e-1137f09c21f1,2025-07-14,2025-07-14,2025-07-15,2025-07-15,357198.52,EUR,GB41YZQG47004363204282,Martinez-Vaughn,GB80AFAO26311241029702,Guerrero-Ashley,DK,NDEASESS,Electronics,transition user-centric convergence,Invoice,64d08c7c-abff-4160-803c-e7e131ff4a91,MT202,billed,BG-LI-LÖN,f6b6057a-8bc0-487a-8e8d-3ca831a177fc,0
5f32616a-6338-4028-96b6-6912caf8ba0c,2025-10-20,2025-10-21,2025-10-21,2025-10-24,244409.55,SEK,GB71SLVB90352021354960,Davis-Beck,GB95TUFW87552929681558,Holder and Sons,NO,NOKANO21,Electronics,iterate robust synergies,Invoice,,MT940,pending,Direct Debit,,0
d3eb7aca-2831-4352-9cf2-fb3efaf1a80c,2025-08-20,2025-08-20,2025-08-20,2025-08-22,315760.58,EUR,GB42UWPH68553503567493,Alvarez-Thomas,GB69ZKKF92479030590458,,NO,HANDFIHH,Consulting,generate revolutionary e-markets,Consulting,,MT202,pending,Card Payment,,0
067ac5e0-fc8e-41d6-a050-646b9badc7c0,2025-09-25,2025-09-27,2025-09-28,2025-09-29,427712.45,EUR,GB65VVOM28440438687882,Hinton-Patterson,GB62JGWO49826615704736,Cox-Wilson,NO,HANDFIHH,Electronics,,Unknown,,MT103,failed,Card Payment,,0
8e03b691-7a31-485a-9921-a064efc47e3b,2025-07-01,2025-07-02,2025-07-03,2025-07-06,440682.69,SEK,GB70LGNJ11446628383051,"Becker, Taylor and Johnson",GB96BRTY19445968625082,Gibson-Jones,HK,DABADKKK,Agriculture,monetize collaborative bandwidth,Goods,,MT202,failed,Wire Transfer,42951768-1f64-4fc2-ab4d-8394be5635f1,0
b5447bd5-d129-462c-a0e9-a40adfba2687,2025-10-15,2025-10-15,2025-10-16,2025-10-19,44972.12,NOK,GB87UDQW28845147311375,Miller and Sons,GB60AZPE48688066743376,Stewart Group,DE,DABADKKK,Consulting,,Salary,,MT103,billed,Wire Transfer,a4c6649e-57f6-4315-a251-7681081139f8,0
d53b9fde-4ed1-4cd8-b3c3-598afe695b3a,2025-08-28,2025-08-30,2025-08-30,2025-09-02,149281.71,SEK,GB87PBEZ61888841863729,Johnson Group,GB24OWQE75996251957638,Walters-Taylor,CN,DABADKKK,Shipping,iterate extensible technologies,Invoice,,MT940,failed,Card Payment,75caa2ee-4776-4e78-9022-e3931a30d098,0
2c63db6d-6b89-4224-845a-8e911795846d,2025-10-30,2025-11-01,2025-11-01,2025-11-02,398559.69,EUR,GB74XTBS63830064066893,Daniels-Sparks,GB48CZMT45653658108072,Norris-Williams,HK,NOKANO21,Electronics,deliver bricks-and-clicks models,Salary,03077a1a-ed50-41d3-a28a-e22b73c5e3a9,MT202,failed,BG-LI-LÖN,d602d875-bb48-4b17-bf79-1568acee654b,0
73552b0a-2bf6-46ed-a209-338fac30e4a7,2025-08-15,2025-08-15,2025-08-15,2025-08-17,232282.36,SEK,GB76ZHWT55916688843713,"Brooks, Carter and Hamilton",GB03FWTV56522995110858,Nguyen PLC,US,NOKANO21,Shipping,engage open-source metrics,Goods,,MT940,failed,Card Payment,b176796a-ae1b-415d-9af8-b8c9d2d5fcf1,0
28ecaa7a-4f6f-4d8b-87ea-ca9fa0d2eaad,2025-11-07,2025-11-08,2025-11-09,2025-11-12,62861.69,SEK,GB33BSJL59017620709233,"Shelton, Williams and Barnett",GB54BBSQ41661053489779,Quinn LLC,US,NOKANO21,Textile,strategize proactive users,Salary,,MT103,failed,Card Payment,ac3e8c6a-966d-4377-9d2e-474af064eea6,0
8a37a928-62e9-43d1-965b-7656e76f1445,2025-04-26,2025-04-28,2025-04-28,2025-04-28,97510.52,NOK,GB21MDPP08388013028186,"Russell, Johnson and Duncan",GB90NQVU25907478361559,Hart Ltd,DK,DABADKKK,Agriculture,empower compelling paradigms,Invoice,,MT940,pending,Direct Debit,,0
5289a839-b633-43d9-86c3-3dfbc2d3d86b,2025-09-26,2025-09-26,2025-09-27,2025-09-28,260981.61,NOK,GB02FIZO28517615263243,Anthony-Ferrell,GB15YJAG18221802481549,Moore-Cooke,CN,NOKANO21,Consulting,redefine real-time users,Consulting,,MT940,failed,Wire Transfer,,0
0b29b772-06d5-4c70-80ba-93f20dab82d3,2025-05-17,2025-05-18,2025-05-18,2025-05-20,161600.83,NOK,GB22THOT54900321451147,Porter-Torres,GB77KGZK59229132337036,"Brown, Schaefer and Garcia",US,HANDFIHH,Electronics,generate cutting-edge supply-chains,Invoice,,MT202,billed,Direct Debit,1a0da299-16e4-409e-9fc9-76c8fb80d901,0
b86160ab-4c7c-4a69-893b-c8a4f12145ae,2025-05-04,2025-05-04,2025-05-05,2025-05-08,427381.37,SEK,GB23QFOZ68954481887933,Davies PLC,GB36XWDB37434053404994,Wilkins PLC,SE,DABADKKK,Shipping,incubate back-end schemas,Unknown,,MT202,failed,BG-LI-LÖN,,0
3bf2a1f8-2a18-43f5-9335-a47139aa9af3,2025-11-25,2025-11-26,2025-11-27,2025-11-29,275228.93,DKK,GB79YIGP71191760687885,"Russell, Montes and Ross",GB26SZXA30067607300202,Pacheco-Williams,DE,NOKANO21,Textile,synergize web-enabled partnerships,Salary,,MT202,pending,Card Payment,,0
75b9e9db-ffa5-4c5a-8bfa-af7ac029a5bb,2025-10-14,2025-10-15,2025-10-16,2025-10-18,58001.76,NOK,GB52AUPK92198600229007,"Mason, Thornton and Curry",GB11ECIC82495736510225,Hartman-Bowman,SE,DABADKKK,Agriculture,reinvent plug-and-play systems,Salary,0dd4e23a-8a5b-49a4-b038-a852a0dcb9c1,MT202,failed,Direct Debit,7e7a9faa-3180-4ea8-a986-7d0238bf9fdb,0
80f92156-7f3a-4cc7-93ef-45414c6704fa,2025-05-12,2025-05-14,2025-05-14,2025-05-15,297354.78,DKK,GB53MFPL52700812653154,Wood PLC,GB93MYPH31391150393459,Wilson and Sons,HK,NDEASESS,Shipping,deliver interactive methodologies,Goods,60d522cd-6534-4d62-976f-0fb105f9e876,MT103,failed,Direct Debit,,0
fbbbf847-156c-4b26-b5de-9dd2ce2813b3,2025-04-10,2025-04-11,2025-04-11,2025-04-13,59916.4,SEK,GB08GLOH35318137746927,"Alvarado, Martin and Price",GB06SIBQ68286374671240,Miller and Sons,FI,NDEASESS,Agriculture,streamline cross-media interfaces,Unknown,098bc1f9-c66b-4bcb-8594-5ec25b122759,MT202,billed,Card Payment,bb701391-d398-4009-bc30-90596e7fad33,0
deff94fe-3348-47cf-9082-c82cc2ac37e7,2025-07-11,2025-07-11,2025-07-11,2025-07-12,140623.2,SEK,GB22JPOC65404235154773,Soto-Sharp,GB12XMCG97460126706002,"Harris, Joyce and King",SE,DABADKKK,Consulting,empower holistic infrastructures,Invoice,,MT940,billed,Card Payment,,0
0468d47f-0bf3-4abb-97af-c18c9c824992,2025-12-18,2025-12-19,2025-12-19,2025-12-22,248570.6,NOK,GB36PMZE99621116444226,Kim-Mcdonald,GB64VTSD31843329773331,Houston-Burke,HK,NOKANO21,Electronics,deploy granular architectures,Salary,,MT103,pending,BG-LI-LÖN,,0
608f4e6a-5197-468c-b81f-13256a029dd7,2025-06-15,2025-06-17,2025-06-18,2025-06-19,302056.66,NOK,GB92QCXT59800725168016,Smith-Edwards,GB16UZUD20756628095186,Orozco-Garrett,CN,DABADKKK,Electronics,expedite holistic info-mediaries,Unknown,40de1d72-0862-4152-a197-9d780841a088,MT103,pending,BG-LI-LÖN,1a3ccd3d-4518-46e5-9af3-4efa2636c759,0
3af3ed17-bc2f-484d-9131-a295bcd65ad7,2025-08-19,2025-08-20,2025-08-20,2025-08-21,227572.73,SEK,GB68HYOG60035607060867,Lynn PLC,GB20WXFL59474048084127,Hernandez PLC,DE,NDEASESS,Shipping,extend rich metrics,Salary,8531e703-b1a1-4da5-91b1-f11b20af80a2,MT202,billed,BG-LI-LÖN,aa4d3ab0-4889-4f17-9e65-565ac629668d,0
398bed3b-418a-41ea-ba9b-0bc0a284b7fd,2025-09-14,2025-09-16,2025-09-17,2025-09-18,26915.64,NOK,GB54YDRP41972268066780,Warren Group,GB49HMBW43320448530757,,CN,NDEASESS,Textile,,Consulting,b17352be-f0b1-4890-965b-8ba5ba1b1750,MT940,pending,BG-LI-LÖN,,0
