from_account_id,from_account_name,from_account_country,from_account_business_type,from_account_expected_turnover
GB26EOKJ04820472285173,Garcia-Wall,NO,Consulting,203445.92
GB59OMZJ61586461819672,Shannon PLC,DK,Shipping,1687803.01
GB46HUFQ92404642660372,Lewis Ltd,NO,Consulting,1266862.71
GB77YHSH49137070705764,Salas PLC,FI,Textile,380645.89
GB82FKIB90054905972885,Bolton-Fields,NO,Textile,1663968.13
GB66MZUD08443156523540,Adams LLC,DK,Electronics,1571815.78
GB38QCZV85342264853719,"Johnson, Sparks and Patterson",NO,Agriculture,1252165.9
GB54TKQY16556747395749,Wood-King,NO,Consulting,1341028.51
GB17NTJH37773741704953,"Robinson, Manning and Olson",DK,Agriculture,1647174.78
GB91DCTS30782076283444,"Neal, Callahan and Martinez",FI,Consulting,261498.85
GB76AMWU85663314998428,Mercado and Sons,NO,Textile,1979100.72
GB20LNNQ28293527895212,Klein-Stokes,NO,Shipping,495243.63
GB65KSQZ01823619165240,Merritt PLC,DK,Shipping,601457.64
GB51VGQO03072931976422,Smith Inc,DK,Electronics,1231145.22
GB69KKOC03485079283308,"Cooley, Romero and Collier",SE,Textile,1935320.33
GB32DZZT38410842173496,Fernandez Inc,DK,Agriculture,182112.53
GB20VSWE83168865406630,"Callahan, Stevens and Newton",DK,Textile,1923464.68
GB49VQDO26916250100839,Simpson-Perez,NO,Electronics,987404
GB23AGMH46300345739491,"Young, Richardson and Coleman",SE,Shipping,1866777.45
GB64MRKR80350952001328,Pollard LLC,SE,Consulting,429361.32
GB81FZHE67604517027765,Walsh-Bonilla,NO,Shipping,1793241.09
GB26XRCX56212882793511,Hall-Sloan,DK,Consulting,1124991.3
GB82UPRX73864412595596,"Christensen, Thomas and Rios",DK,Electronics,1801824.43
GB14QLRN41088220101643,Olson-Jackson,NO,Shipping,464566.7
GB37BMFT76761753881639,Mitchell Inc,FI,Shipping,72849.23
GB66BERO86119928466497,Bryan-Holt,FI,Textile,1722561.6
GB24GEUC06595219077567,"Forbes, Fleming and Livingston",SE,Electronics,351221.84
GB35SWRC66456128446211,"Hester, Malone and Huynh",SE,Consulting,1486606.45
GB26BVEP44937073610785,"Brown, Pittman and Brown",NO,Shipping,589342.36
GB91NFSF35336977078427,"Freeman, Rose and Ramos",DK,Consulting,88596.73
GB60RGTB54136348224486,Hernandez-Smith,NO,Consulting,1537431.94
GB59ZBZQ72615999052441,Manning Inc,FI,Textile,1576691.6
GB42RCTF98628858425250,Solomon Ltd,DK,Agriculture,534726.16
GB47ZIWR01153089957937,Frye Ltd,NO,Shipping,1761711.04
GB02KIZI86147278823914,Holland-Burke,SE,Agriculture,1350965.18
GB59DDNU57832296676884,"Hays, Davidson and Lambert",FI,Consulting,602969.22
GB47GONY47334387899894,Rodriguez-Williams,SE,Consulting,79907.67
GB89ECLO28580257753057,"Malone, White and Cook",NO,Consulting,1283226.7
GB80HPVB07910137076458,"Perry, Berry and Ramirez",DK,Agriculture,955099.09
GB26KZAC59137958717345,York Ltd,SE,Textile,1012877.94
GB20JOGQ95945412440767,Wright LLC,SE,Electronics,1929216.03
GB45TRWM23688159405232,"Le, Copeland and Fox",DK,Consulting,1551233.39
GB47HWNW04557918235657,Guerra Ltd,DK,Electronics,400695.76
GB44FYPS54396640287084,"Wright, Porter and Moore",FI,Agriculture,1601920.06
GB97UDDA36823661717028,"Cherry, Navarro and Riddle",NO,Shipping,676422.76
GB76RQCW23425439310292,Daniels PLC,SE,Textile,1152675.59
GB52VAUS03075801541349,Hunter Inc,FI,Electronics,130123.45
GB32MGQX58097556998407,Jones-Harris,NO,Textile,523137.58
GB60FOIJ86580192232600,"Travis, Morrow and Rosario",SE,Agriculture,996035.65
GB53ENQU90325948252556,Garcia Inc,NO,Textile,254843.57
GB32GQZY72335328254598,Wilson-Gates,NO,,1936573.02
GB94IAWY79377577455674,Miller PLC,NO,Consulting,1062588.42
GB03KVGF73566818874470,Cain-Thomas,DK,Shipping,858740.47
GB87CYAL26527160723857,"Bean, Garner and Frey",SE,Textile,747876.61
GB30YJDM11516542734098,Brown-Watson,NO,Shipping,1924212.42
GB89GENF74606214777641,Jackson Inc,FI,Shipping,507902.4
GB15EPVS75518207639727,Galvan-Bell,DK,Textile,66544.49
GB42EPQN32173337800342,Johnson-Martin,DK,Electronics,639288.91
GB64WNXJ40154286673917,Stewart PLC,FI,Textile,810066.74
GB29NSFX81553145196948,Campbell-Hill,FI,Textile,751748.78
GB53WQBS95932796016589,Norris-Cooper,DK,Electronics,1439614.9
GB73MRCD07174135090066,Kemp-Evans,FI,,730580.74
GB76MOEZ01436618652735,"Hunter, Mendoza and Williams",FI,Consulting,1860907.84
GB59HUGX74298253173319,King-Wells,NO,Agriculture,1625866.98
GB06DRSA94185225560697,Mooney-Carpenter,SE,Electronics,448106.83
GB43YWMK42039587070200,Vargas PLC,SE,Electronics,104401.52
GB09NMTT59882957160714,Swanson Group,NO,Agriculture,1123407.59
GB16XTFK85141727745330,Fuentes-Howard,SE,Consulting,1311991.15
GB27MHKT76925359081501,"Hoffman, Bailey and Ross",SE,Consulting,63840.82
GB59CCVE23239244564088,"Andrews, Johnson and Thompson",NO,Shipping,1072309.2
GB36DIRS04934256280340,"Norton, Donaldson and Kelly",FI,Consulting,1908806.08
GB46OYDR62301265208963,"Craig, Carr and Brown",FI,Textile,197277.17
GB35LJLS23108551476445,Ortiz-Richardson,DK,Electronics,531955.77
GB02HUPH81697184224856,Scott Inc,DK,Agriculture,602483.14
GB86NIWR11453987019513,Collier Group,NO,Electronics,957945.16
GB13OQKX32257773940459,"Cook, Rosario and Jefferson",DK,Textile,330439.34
GB16XYPF74069367422404,"Stewart, Hansen and Powers",FI,Textile,625945.29
GB88UOVR73880269522334,Bell LLC,NO,Consulting,63035.44
GB30XMUY47912048545309,Henderson Group,FI,Electronics,1261220.1
GB60RZBR15558442481279,Williams Ltd,DK,Shipping,166462.18
GB08IAES51932052206556,"Black, Brooks and Meyers",FI,Electronics,396401.83
GB14NSDG26539170547181,"Hanson, Gardner and Elliott",NO,Agriculture,508800.36
GB84LXSV23808042000201,Anthony Ltd,NO,Shipping,509961.11
GB14HPQF69871439487050,"Higgins, Simpson and Medina",SE,Agriculture,1057716.92
GB96BCIP54939204735485,Peters and Sons,DK,Agriculture,632863.35
GB96JMHU81276855685237,Lamb-Glover,NO,Consulting,72605.46
GB40QZIC90408678691033,"Bright, Knox and Chapman",SE,Shipping,1676798.29
GB87GTGA85146830641445,Moore-Banks,NO,Electronics,1244103.85
GB55LTZT41401487981374,Perez PLC,SE,Electronics,1823363.94
GB18NAFN61168670986251,"Myers, Davis and Moore",SE,Electronics,400541.6
GB49CDUV87302333430659,Russell-Richard,DK,Textile,951897.64
GB14YJKH76640248763207,Ward-Charles,SE,Textile,1900360.28
GB34ORLM78744145552454,"Powell, Shannon and Myers",FI,Shipping,1115152.04
GB25RMES56633525051514,Wallace Group,SE,Electronics,228943.11
GB02PVGX58368395124026,West-Garrett,FI,Electronics,1329980.68
GB74CXII78487158250073,Grant and Sons,SE,Consulting,175623.21
GB12CVMN01748344804572,"Ramirez, Coleman and Wright",FI,Consulting,648342.43
GB08VCCS21947068739514,"Smith, Gutierrez and Howard",FI,Electronics,477364.55
GB58TKVB54228698344305,Newman Inc,FI,Consulting,579302.7
GB43STAT71405514046154,Walter-Stone,DK,Textile,1459304.44
GB48UZHP81049659089420,Mcintosh Group,NO,Electronics,1334927.63
GB34BMUP26663186999407,West LLC,DK,Consulting,1141493.74
GB74NTJM61798145847975,"Marsh, Garcia and Smith",SE,Consulting,548551.76
GB61RGFK02048939537213,Smith-Ray,DK,,1903059.45
GB21CWOD48742237282349,Huang and Sons,SE,Consulting,1962749.5
GB14FCRT07918683093687,Shah Ltd,NO,Consulting,87706.32
GB53TEKE02750224491900,Pennington Group,DK,Shipping,1804180.76
GB45JHUH25167376719017,Johnson-Brown,NO,Textile,173921.76
GB57TVAX00418929204764,Lopez and Sons,DK,Textile,1527789.64
GB23RVNC72854596232286,"Jones, Fisher and Pierce",DK,Electronics,1129308.15
GB08OFDS29383740910951,Fitzgerald-Fleming,NO,Textile,1478191.87
GB18FZLP41332714171134,Drake PLC,SE,Agriculture,1407412.38
GB71IQDR30813310019495,"Patton, Reynolds and Li",DK,Textile,1863174.81
GB30ZDTU57382010132261,Ellis PLC,SE,Textile,786679.98
GB16LQEC97450705466884,Morgan-Klein,NO,Consulting,913006.08
GB64AKZN46714699488211,Jimenez-Krause,DK,Electronics,1021934
GB80ZEFY71007747419250,"Martin, Taylor and Rowe",NO,Electronics,1695281.18
GB57PVMP79659711666115,"Ray, Jackson and Mcknight",DK,Electronics,239831.77
GB63SBDA95195376042169,Jones-Watts,SE,Agriculture,1577394.64
GB67AULJ66506161119975,"Gibson, Mercer and Rocha",DK,Textile,99179.3
GB96HWJC34556359764683,Mitchell and Sons,DK,Consulting,1098580.5
GB58EQGB75776940049920,"Cabrera, Becker and Bailey",DK,Agriculture,1339528.67
GB90OOXX84139656248399,"Harrison, Allen and Salazar",SE,Shipping,925596.67
GB56XPWB40661805773025,Griffith-Sherman,NO,Agriculture,1482339.07
GB96DLQE47180631188883,Marquez-Snyder,FI,Agriculture,805381.87
GB88DFLF93019842035296,Wright-Hughes,FI,Electronics,1294511.11
GB27KWEM98890376958827,Wood Group,FI,Shipping,1773334.76
GB75YVWX47995375822612,Castillo-Taylor,NO,Agriculture,1299607.07
GB78NRGC78177553056631,Miller PLC,DK,Shipping,1328551.44
GB07NGYP50645468648400,Ramirez PLC,SE,Shipping,1937564.65
GB80RJIL09464701674864,Anderson and Sons,SE,Consulting,1002677.09
GB84ISCK76470399489747,"Francis, Bowers and Mcgee",NO,Electronics,1843545.6
GB65PVTY63340245108646,"Anderson, Young and Reed",NO,Textile,1908975.56
GB14UFPZ70811070286874,Zhang LLC,NO,Electronics,255118.52
GB61XAAS70252729221547,"Jordan, Hernandez and Wood",DK,Consulting,1263679
GB87GMQH12950114055111,"Ward, Boyd and Campos",DK,Agriculture,566570.42
GB85JODZ88484626669936,Wolf-Hoffman,SE,Shipping,1444099.43
GB50JZIP44947942351689,Tucker Inc,NO,Agriculture,1916738.85
GB22HDVL96071902240638,"Dennis, James and Neal",DK,Electronics,1356424.53
GB98KBZQ27134252966353,Dennis-Mccormick,FI,Textile,1914845.91
GB80RJIL09464701674864,Anderson and Sons,SE,Consulting,1002677.09
GB97ISNJ89650089237023,Chapman-Lee,NO,Shipping,1762548.66
GB15BFCT73883262867465,Gonzalez-Mills,DK,Shipping,1988368.37
GB71ANJF16121041036775,Wallace Ltd,SE,Textile,1439027.03
GB63QDPM70600483668264,Thompson Ltd,SE,Agriculture,1420296.78
GB25GKZU91103443887087,Robertson-Clay,SE,Textile,1346033.67
GB51PKPO30818419950387,"Nicholson, White and Phillips",NO,Agriculture,1264054.25
GB61IYGO76315229394073,"Miles, Jackson and Kelly",NO,Textile,1502613.15
GB68IZHB38403716627400,Francis-Brown,FI,Agriculture,987286.92
GB87BCLH10242543418562,Garner-Mills,FI,Electronics,923433.41
GB22JTPV77432238769314,Perez-Ross,SE,Agriculture,84580.12
GB82TVAK07897680707735,Ross-Thompson,DK,Electronics,1357479.19
GB39NECZ70332447487355,Jackson Ltd,NO,Textile,1781405.45
GB41PQNZ67255948336245,Taylor-Clark,FI,Shipping,1495158.8
GB94CJYC13014595585484,"Ramirez, Lloyd and Davis",SE,Shipping,1917604.6
GB32DDTL26748323516543,Moore-Rollins,SE,Electronics,425791.87
GB31FIIT58183290595354,"Moore, Oconnor and Carr",DK,Consulting,533634.8
GB31ESYK41330936872162,"Ballard, Jennings and Olson",SE,Consulting,1353508.31
GB57ILDX89745600716305,Hill Ltd,DK,Agriculture,637508.21
GB04ZCFZ72182615347594,Powers-Ruiz,SE,Electronics,1991399.17
GB26IZAX96277516132718,Huerta-West,NO,Textile,50779.49
GB42IPKT09325145523462,Martinez-Williams,FI,Electronics,1292236.93
GB34ULQV65350001396358,Martinez-Dyer,NO,Textile,817054.86
GB50WJPY36534212526734,Anderson Group,NO,Electronics,1571828.49
GB56TUEJ30992012288551,Simmons-Miller,FI,Consulting,769632.12
GB11QAQU85473658679270,Parker LLC,NO,Shipping,836379.71
GB61HQAR74728927424169,Jackson-Hoffman,FI,Textile,329415.7
GB67WZNT90730531339703,Smith-Wade,NO,Electronics,970031.55
GB60ADWA53457272185815,Bell and Sons,DK,Agriculture,810020.52
GB55SEND93491834162303,Henderson and Sons,NO,Textile,426107.63
GB92OIYD51627751644929,Swanson PLC,FI,Electronics,1331219.57
GB68VEJA41725599805095,"Perez, Robinson and Hall",SE,Shipping,52472.47
GB34ABAR26645590668675,Hampton-Moreno,SE,Shipping,1352206.52
GB14LFIC46109598452383,"Brown, Jones and Mendez",FI,Consulting,61531.39
GB40DTTH01192578350073,"Johnson, Simmons and Brown",SE,Agriculture,1174536.1
GB45YRPZ67089882012541,"Phillips, Smith and Hood",SE,Shipping,1538971.63
GB74BENS93177676567677,Roberts-Mccarthy,DK,Consulting,829386.92
GB19JVZE63433494300244,"Huff, Hansen and Campbell",DK,Electronics,1551546.52
GB66SJNE35315043718752,Wilson-Moore,SE,Agriculture,564981.29
GB21ZNHC21171626294062,Watkins PLC,DK,Shipping,1979669.19
GB34KGSM50391033887295,"Williams, Perry and Stafford",FI,Textile,212521.41
GB64UUNQ57460885400464,"Meyers, Sanchez and Ferguson",DK,Consulting,1578630.03
GB58OYCS01875298931509,Armstrong Inc,NO,Textile,1287737.29
GB50DLTL09169193337599,"Hayes, Lawson and Rodriguez",FI,Electronics,1157768.36
GB29SHDN84401241155634,Savage and Sons,SE,Agriculture,1255264.19
GB12NGWC00651449602947,"Kelly, Harris and Baker",FI,Textile,351217.71
GB70BYGT54477383060738,Ray and Sons,NO,Shipping,937293.88
GB23FGNM18106389767238,"Bryant, Mccoy and Thompson",NO,Electronics,740547.95
GB32XHSK76720287030915,"Martin, Durham and Kane",NO,Shipping,1805553.77
GB11ZXLD26779750645723,Blackburn Ltd,NO,Agriculture,1857985.27
GB92NEAV52430386101735,Duncan Ltd,NO,Textile,1203900.75
GB97SVZF88061549650259,Burgess-Day,FI,Shipping,1731299.23
GB26XNAW23105912312649,Smith-Browning,FI,Agriculture,1546511.69
GB25DGZT26153841743204,"Reyes, Ali and Robinson",DK,Textile,160328.83
GB59KCVS18196960073819,"Melendez, Malone and Castillo",NO,Electronics,1813942.6
GB10XXFM05360212242014,Becker LLC,DK,Textile,1363293.63
GB82BGOG58788865540407,Clark PLC,FI,Textile,1096303.19
GB17HLSQ40849687504263,Andrews Ltd,DK,Textile,925150.83
GB71JYQS47704402161783,Ballard Inc,DK,Shipping,1619693.08
GB05QNPD23134735229817,Espinoza LLC,SE,Textile,538118.54
GB79EYBF07581570377408,"Brown, Vazquez and Matthews",SE,Agriculture,192463.57
GB82YEUX46403169328197,Fields LLC,DK,Consulting,79143.46
GB48FZTQ82454095870715,"Ball, Gordon and Atkinson",DK,Textile,1001173.44
GB90BICB78632035898966,"Ellis, Whitaker and Herrera",DK,Electronics,1733345.11
GB31EIEJ76252460354987,Carlson LLC,DK,Electronics,862851.75
GB12OBPE22409233746490,"Cline, Brown and Peck",DK,Agriculture,1995544.66
GB25GMEB15526506124021,Flynn LLC,FI,Consulting,1120988.47
GB26ESJV19876016136276,Hall-Velez,NO,Shipping,273771.02
GB02SJBZ04630643403369,Mitchell-Henson,SE,Consulting,854757.08
GB47EYJB91908162335665,Conley-Tapia,FI,Shipping,744436.77
GB13LNYN37353908142995,Peters-Ibarra,SE,,756977.47
GB62CUEL98606622544538,Diaz Inc,DK,Consulting,617413.79
GB74HUGY01838002346453,Adams and Sons,FI,Agriculture,1448612.53
GB13YTKB87691922882433,"Stewart, Hood and Arias",DK,Consulting,779137.21
GB18BVBO50912758389717,Willis Group,NO,Textile,1541802.18
GB95EATO62060741380735,Martinez and Sons,FI,Textile,1297692.46
GB83OIHE15634733970956,Anderson-Chen,FI,Consulting,1482044.74
GB59AQNR07545107457853,Wong-Rodriguez,NO,Electronics,1966201.39
GB48BONQ40832248456477,Jones-Copeland,DK,Agriculture,1371242.72
GB03WMIS82754415714370,Morris and Sons,SE,Electronics,750858.64
GB79ELOZ98740308122199,Cruz Ltd,NO,Consulting,436556.8
GB49BVWQ71539409896522,Turner Inc,SE,Textile,1307704.42
GB87LWTA10238088566282,"Bryant, Dennis and James",NO,Consulting,56784.22
GB13LCLC88467171091518,"Sandoval, Lynch and Williams",DK,Electronics,64355.57
GB37RXWH13781587507823,"Leon, Hopkins and Austin",FI,Consulting,1543877.18
GB70TYAS98810379433271,Bryan LLC,FI,Agriculture,1336491.03
GB41DNTS00240734046810,"Smith, Farmer and Brock",DK,Shipping,1091579.98
GB24JEYK75258408390466,"Lowe, Smith and Benton",DK,Agriculture,770784.2
GB41CGMS21867882812611,"Nelson, Perez and Horn",NO,Consulting,690626.11
GB88MUCS61978850026977,Ali-Snyder,FI,Consulting,789324.37
GB24TFJA28953219560685,Taylor Ltd,NO,Consulting,82429.79
GB21ZFZD41713442510199,Smith-Barnes,DK,Textile,293951.89
GB28ZVBK43986376075463,Roberts Group,NO,Shipping,1327363.23
GB49ILPN74349688648145,"Wilson, Miller and Williams",FI,Electronics,667433.39
GB75OJXL29187259715935,Clarke-Aguilar,DK,Textile,841772.64
GB24KUXY33241310778509,Foley and Sons,NO,Consulting,1456129.5
GB13JOBU52175283600844,Knox Inc,SE,Agriculture,1895715.15
GB34EVRM51418815032894,Miller-Gomez,NO,Consulting,59751.13
GB12VZKY78326562736075,"Wade, Bowers and Dunn",DK,Agriculture,1573957.88
GB62WLGU38226420087218,"Paul, Phillips and Jordan",DK,Consulting,859834.45
GB48KRAE18456731116980,Mcdowell-Maddox,NO,Electronics,899107.1
GB42PRYQ25378160319819,House Inc,SE,Consulting,293530.4
GB61YICZ90160952630661,Esparza PLC,NO,Agriculture,337348.39
GB47MZIZ96865605922299,Martinez LLC,NO,Agriculture,845521.75
GB43ZJAQ45831384009276,"Perez, Walker and Lopez",SE,Electronics,1213618.32
GB17ZXQU01811972996793,"Fisher, Rice and Oconnor",NO,Consulting,594713.79
GB39MRAE83938299125124,Thompson-Fuller,SE,Shipping,847956.16
GB61COJJ68980611215031,"Hamilton, Thompson and Dean",NO,Consulting,736893.15
GB16MFXD79313058222836,"Thompson, Taylor and Jimenez",NO,Agriculture,919589.9
GB61NPQU74065232324878,Brewer-Hernandez,DK,Shipping,139875.67
GB42QCWS68747036888162,"Payne, Perry and Olsen",FI,Consulting,274006.02
GB07EGFY65852431371466,Fletcher PLC,SE,Agriculture,1897135.91
GB67LYJL92717783885862,Henderson-Davis,NO,Consulting,1270326.37
GB53SYKO23191096066524,Burgess-Black,SE,Consulting,1021907.78
GB73LZAX91382052015731,"Johnson, Wiley and Cunningham",NO,Consulting,1673861.67
GB61IAWH18771757022341,"Shelton, Bennett and Walters",SE,Electronics,1742874.4
GB54NPMO31851147929038,Jones Group,DK,Shipping,711889.44
GB27OGCU78400861507063,"Nguyen, Nguyen and Clark",SE,Consulting,323204.21
GB55HLVU87504911556953,"Oneill, Long and Villanueva",DK,Textile,1963040.91
GB16ESPY92243035928023,"Mendoza, Craig and Butler",SE,Electronics,728188.4
GB48GCXK02010655127216,Wood-Lucas,DK,Consulting,309349.64
GB70SPMI57020940477958,Hanson-Casey,NO,Agriculture,1694240.73
GB13LZTC21149166559657,Shannon-Foster,FI,Agriculture,1944123.8
GB49LOLK61281467324867,"Murphy, Wilson and Berry",NO,Consulting,285278.46
GB69GXMM14375711296196,Hodge and Sons,DK,Electronics,1022392.6
GB93UMJK53353024655382,Collins Ltd,NO,Textile,555930.5
GB44SQKS19239541869509,"Allen, Erickson and Carlson",NO,Agriculture,1033228.06
GB48JKQJ60294398250068,Duncan-Hayes,SE,Textile,1025174.66
GB61CFPB12695981098880,Kennedy-Sanchez,FI,Electronics,1547217.59
GB97KQTQ29622797955244,Young Group,NO,Electronics,1020079.58
GB72VMQR55996995846196,"Rodriguez, Anderson and Welch",FI,Consulting,161365.37
GB17GXFT02311243967357,"Mcdaniel, Kline and Jensen",DK,Textile,513287.11
GB32HRVP57485773805761,Blake PLC,DK,Agriculture,1006578.49
GB41DAFO38962789906627,Powell Ltd,SE,Consulting,906226.82
GB06CMBR98890017250747,Perez-Casey,SE,Shipping,312513.73
GB48MIWX10036786468541,Marsh-Cross,DK,Electronics,1368735.22
GB86OEKK72517107850753,Cabrera-Torres,NO,Textile,380414.75
GB30LOVG05955987475527,"Sherman, Hernandez and Jones",NO,Electronics,1630203.09
GB96FFMU96815631825298,Martin-Manning,SE,Agriculture,491204.82
GB75KONS37212187798787,Parker-Webb,NO,Consulting,1360263.7
GB32BBXN89549386590402,Lewis-Fisher,DK,,363583.3
GB51SZCH85647550866505,"Bryant, Taylor and Peters",NO,Textile,98214.29
GB78NIHJ32810886221525,"Mason, Smith and Clark",NO,Shipping,1422922.3
GB16PHRE09195516710858,"Sullivan, Rivera and Camacho",DK,Electronics,302213.42
GB07LVFC46700046657832,"Powell, Compton and Perez",FI,Textile,1547370.82
GB82CSUA33643057993232,Thompson Inc,DK,Shipping,1447820.13
GB26RLWC72245664947797,"Nelson, Dean and Hall",DK,Agriculture,1108619.29
GB88KAOM62281107728100,"Flores, Wolf and Stewart",DK,Electronics,125565.8
GB25RRMD59618361202723,Moore PLC,NO,Agriculture,1622544.48
GB74YIWC91662932663395,"Calderon, Gonzales and Shields",DK,Electronics,1477392.74
GB24LRKV34829826780420,Patterson-Wilson,DK,Consulting,65795.5
GB68ICFQ94909126343499,Koch-Odonnell,NO,Textile,839584.96
GB59LQEB45592898751179,"Glover, Morris and Owen",NO,Agriculture,1863498.65
GB89DGOY87994409976241,Carrillo-Brooks,DK,Consulting,1409276.4
GB49NAXP43947335565380,Mcdonald and Sons,NO,Textile,691349.81
GB29IIYQ15325601039578,Smith-Horton,SE,Electronics,204400.48
GB11TOOO64001714111833,"Stewart, Gonzales and Stephenson",DK,Electronics,433128.45
GB41CJLN08872565022818,Hansen-Collins,SE,Electronics,1029102.09
GB45CRIR76249731905592,"Owens, Bush and Lawrence",SE,Consulting,1280003.52
GB32JUBO94189462208272,Ryan-Thompson,FI,,1480695.9
GB13SNEB76306287784873,Torres-Willis,FI,Agriculture,572358.99
GB54VXLS34363153301441,Brown PLC,NO,Consulting,1069206.72
GB13ZXLD18584858520209,Martin-Avery,NO,Consulting,1522526.96
GB16NXOG67223706964615,Silva-Bates,NO,Textile,138904.9
GB86JVVM95697705677476,"Garcia, Cervantes and Thomas",DK,Consulting,808946.46
GB79FCNX71853970102632,"Garrett, Bailey and Durham",FI,Electronics,760152.76
GB76GMZI83691773300957,"Williams, Beck and Ingram",FI,Consulting,1650723.87
GB61TJLL56975936814869,Greer-Williams,SE,Consulting,453030.01
GB39QFFH19895094098477,Olson and Sons,NO,Agriculture,1191150.82
GB41SBYT38164372315771,Oliver-Duncan,FI,Agriculture,1670891.13
GB15MVKH95557481672539,Terrell-Copeland,FI,Shipping,776922.18
GB14SZNE68294604613620,Campbell PLC,FI,Textile,1361881.25
GB88SLZX88576159386327,Marquez LLC,DK,Textile,154304.66
GB16ZUHQ41856435933836,Wright-Harris,FI,Textile,773461.08
GB39UUJI39931236799367,"Mitchell, Ford and Gutierrez",FI,Electronics,1088853.42
GB94FTRW63457175534265,Gallagher LLC,DK,Agriculture,1083832.46
GB91OFPE40369346166911,"Vargas, Zimmerman and Moreno",DK,Textile,1446146.5
GB33WXJB04023569825392,"Henry, Pennington and Davis",SE,Agriculture,1042904.38
GB55SSBR56165898267907,"Ellis, Warner and Moore",NO,Textile,866507.48
GB26KWBX46053308541165,"Wheeler, Wolfe and Short",SE,Shipping,1322945.72
