customer_id,country,currency,account_numbers,account_name,product,account_type,available_balance,booked_balance,value_dated_balance,status,credit_limit,latest_transaction_booking_date,registration_number,dob,nationality,residence_country,occupation,gender,bank.name,bank.bic,bank.country
CUST00635,FI,EUR,"[{'value': '49601337654', '_type': 'BBAN_SE'}, {'value': 'SE8012601337654', '_type': 'IBAN'}]",Thomas Ellingsen,SPARKONTO,Current,146431.16,146431.16,100278.82,OPEN,2171.90,2025-04-04,968427108,1995-01-10,FI,DK,Teacher,Female,Nordea,NDEASESS,DK
CUST00636,DK,DKK,"[{'value': '47358721864', '_type': 'BBAN_SE'}, {'value': 'SE8010358721864', '_type': 'IBAN'}]",Birger Larsson,STUDENTKONTO,Savings,103184.44,103184.44,89569.46,OPEN,1924.58,2025-04-04,111125-101N,1961-06-12,DK,NL,Engineer,Male,Nordea,NDEASESS,FI
CUST00637,FI,EUR,"[{'value': '43478291959', '_type': 'BBAN_SE'}, {'value': 'SE806478291959', '_type': 'IBAN'}]",Antti Hartikainen,PERSONKONTO,Savings,139694.16,139694.16,105087.87,OPEN,6398.89,2025-04-04,790-49-5365,1993-05-08,FI,DK,Artist,Male,Nordea,NDEASESS,DK
CUST00638,NL,EUR,"[{'value': '45065365127', '_type': 'BBAN_SE'}, {'value': 'SE808065365127', '_type': 'IBAN'}]",Bjorn Molegraaf,PERSONKONTO,Savings,6648.19,6648.19,6416.59,OPEN,3072.43,2025-04-04,595-97-0004,1994-06-07,NL,FI,Analyst,Female,Nordea,NDEASESS,DK
CUST00639,NO,NOK,"[{'value': '41345482726', '_type': 'BBAN_SE'}, {'value': 'SE804345482726', '_type': 'IBAN'}]",Eddie Gilbert,PERSONKONTO,Savings,39430.70,39430.70,36900.82,OPEN,15082.56,2025-04-04,02128943431,1988-04-07,NO,DK,Cashier,Female,Nordea,NDEASESS,FI
CUST00640,NL,EUR,"[{'value': '48275186009', '_type': 'BBAN_SE'}, {'value': 'SE8011275186009', '_type': 'IBAN'}]",Tessa van Duvenvoirde,STUDENTKONTO,Savings,124523.58,124523.58,89393.94,OPEN,6653.09,2025-04-04,510463897,1974-08-02,NL,DK,Teacher,Other,Nordea,NDEASESS,NO
CUST00641,DK,DKK,"[{'value': '40638321534', '_type': 'BBAN_SE'}, {'value': 'SE803638321534', '_type': 'IBAN'}]",Adam Thygesen,PERSONKONTO,Current,8456.72,8456.72,4380.00,OPEN,3689.32,2025-04-04,841-46-1798,1951-08-01,DK,DK,Driver,Male,Nordea,NDEASESS,FI
CUST00642,DK,DKK,"[{'value': '46378883336', '_type': 'BBAN_SE'}, {'value': 'SE809378883336', '_type': 'IBAN'}]",Kevin Garrett,SPARKONTO,Current,6598.36,6598.36,6089.75,OPEN,2911.26,2025-04-04,698341570,1962-04-08,DK,SE,Consultant,Female,Nordea,NDEASESS,NO
CUST00643,NO,NOK,"[{'value': '47827886095', '_type': 'BBAN_SE'}, {'value': 'SE8010827886095', '_type': 'IBAN'}]",Stina Kjær,STUDENTKONTO,Current,125325.57,125325.57,99229.49,OPEN,10757.30,2025-04-04,19089342344,1950-04-01,NO,NL,Teacher,Female,Nordea,NDEASESS,SE
CUST00644,SE,SEK,"[{'value': '41411574423', '_type': 'BBAN_SE'}, {'value': 'SE804411574423', '_type': 'IBAN'}]",Birgitta Pettersson,SPARKONTO,Current,37300.54,37300.54,26001.64,OPEN,18618.39,2025-04-04,621753488,1978-06-05,SE,SE,Artist,Male,Nordea,NDEASESS,NL
CUST00645,SE,SEK,"[{'value': '47127667126', '_type': 'BBAN_SE'}, {'value': 'SE8010127667126', '_type': 'IBAN'}]",Kenn Krogh,SPARKONTO,Savings,12618.95,12618.95,10058.59,OPEN,6923.82,2025-04-04,12125714372,1990-08-07,SE,SE,Nurse,Female,Nordea,NDEASESS,SE
CUST00646,FI,EUR,"[{'value': '40555426027', '_type': 'BBAN_SE'}, {'value': 'SE803555426027', '_type': 'IBAN'}]",Rolf Eriksson,PERSONKONTO,Savings,142139.05,142139.05,94037.12,OPEN,15004.10,2025-04-04,276-53-8949,1974-06-07,FI,NL,Nurse,Female,Nordea,NDEASESS,SE
CUST00647,SE,SEK,"[{'value': '40764550571', '_type': 'BBAN_SE'}, {'value': 'SE803764550571', '_type': 'IBAN'}]",Kerstin Nilsson,SPARKONTO,Current,60129.35,60129.35,30681.36,OPEN,3677.34,2025-04-04,550601-4934,1954-11-27,SE,DK,Cashier,Other,Nordea,NDEASESS,NO
CUST00648,NO,NOK,"[{'value': '44858839243', '_type': 'BBAN_SE'}, {'value': 'SE807858839243', '_type': 'IBAN'}]",Kelsey Villarreal,STUDENTKONTO,Current,18530.00,18530.00,16973.97,OPEN,4397.49,2025-04-04,140142-531T,1985-01-27,NO,DK,Driver,Female,Nordea,NDEASESS,NL
CUST00649,FI,EUR,"[{'value': '41817074316', '_type': 'BBAN_SE'}, {'value': 'SE804817074316', '_type': 'IBAN'}]",Frede Friis,SPARKONTO,Savings,84677.03,84677.03,68328.77,OPEN,12798.38,2025-04-04,184702598,1984-05-06,FI,SE,Engineer,Other,Nordea,NDEASESS,DK
CUST00650,FI,EUR,"[{'value': '42905287810', '_type': 'BBAN_SE'}, {'value': 'SE805905287810', '_type': 'IBAN'}]",Tove-Jorunn Jørgensen,STUDENTKONTO,Current,146004.13,146004.13,140942.72,OPEN,12776.41,2025-04-04,060872-298H,1951-11-12,FI,NL,Doctor,Female,Nordea,NDEASESS,NL
CUST00651,DK,DKK,"[{'value': '46346292485', '_type': 'BBAN_SE'}, {'value': 'SE809346292485', '_type': 'IBAN'}]",Naomi Risma,PERSONKONTO,Current,65884.65,65884.65,55485.22,OPEN,16909.99,2025-04-04,510107-4846,1960-12-18,DK,NL,Driver,Female,Nordea,NDEASESS,FI
CUST00652,NL,EUR,"[{'value': '48783615735', '_type': 'BBAN_SE'}, {'value': 'SE8011783615735', '_type': 'IBAN'}]",Ove Iversen,PERSONKONTO,Savings,7635.38,7635.38,5394.47,OPEN,13386.68,2025-04-04,904381572,1958-06-24,NL,NL,Cashier,Female,Nordea,NDEASESS,DK
CUST00653,FI,EUR,"[{'value': '40069873508', '_type': 'BBAN_SE'}, {'value': 'SE803069873508', '_type': 'IBAN'}]",Gunner Kristiansen-Nielsen,STUDENTKONTO,Savings,88042.40,88042.40,51925.30,OPEN,16936.74,2025-04-04,128537966,1965-07-13,FI,SE,Doctor,Female,Nordea,NDEASESS,NO
CUST00654,FI,EUR,"[{'value': '47404930275', '_type': 'BBAN_SE'}, {'value': 'SE8010404930275', '_type': 'IBAN'}]",Ida Ali,STUDENTKONTO,Savings,47434.98,47434.98,38512.71,OPEN,7156.02,2025-04-04,260410A150D,2005-05-18,FI,NO,Consultant,Male,Nordea,NDEASESS,FI
CUST00655,SE,SEK,"[{'value': '46889354624', '_type': 'BBAN_SE'}, {'value': 'SE809889354624', '_type': 'IBAN'}]",Nicole Gutierrez,STUDENTKONTO,Current,112180.88,112180.88,80422.41,OPEN,614.02,2025-04-04,15028613935,2006-09-29,SE,SE,Engineer,Male,Nordea,NDEASESS,SE
CUST00656,DK,DKK,"[{'value': '47412733036', '_type': 'BBAN_SE'}, {'value': 'SE8010412733036', '_type': 'IBAN'}]",Maritta Rajala,SPARKONTO,Savings,69294.37,69294.37,58576.69,OPEN,16190.49,2025-04-04,021005-1710,1976-08-04,DK,SE,Teacher,Male,Nordea,NDEASESS,DK
CUST00657,SE,SEK,"[{'value': '43504556843', '_type': 'BBAN_SE'}, {'value': 'SE806504556843', '_type': 'IBAN'}]",Emilie Tangen,STUDENTKONTO,Current,29024.91,29024.91,26978.83,OPEN,9881.79,2025-04-04,240-49-6391,1967-05-01,SE,NO,Consultant,Female,Nordea,NDEASESS,NO
CUST00658,NL,EUR,"[{'value': '41990397616', '_type': 'BBAN_SE'}, {'value': 'SE804990397616', '_type': 'IBAN'}]",Jessica Roberts,SPARKONTO,Savings,29041.71,29041.71,14837.65,OPEN,18097.10,2025-04-04,15037333112,1985-08-12,NL,DK,Student,Female,Nordea,NDEASESS,NO
CUST00659,SE,SEK,"[{'value': '42513527684', '_type': 'BBAN_SE'}, {'value': 'SE805513527684', '_type': 'IBAN'}]",Yasmine van Dongen,PERSONKONTO,Savings,129039.57,129039.57,101259.32,OPEN,1492.98,2025-04-04,668-35-5489,1967-08-20,SE,SE,Doctor,Other,Nordea,NDEASESS,DK
CUST00660,DK,DKK,"[{'value': '47939746381', '_type': 'BBAN_SE'}, {'value': 'SE8010939746381', '_type': 'IBAN'}]",Mats Johansson,STUDENTKONTO,Savings,146933.30,146933.30,76186.18,OPEN,9978.97,2025-04-04,395761281,1995-03-30,DK,NL,Nurse,Other,Nordea,NDEASESS,DK
CUST00661,DK,DKK,"[{'value': '48850659228', '_type': 'BBAN_SE'}, {'value': 'SE8011850659228', '_type': 'IBAN'}]",Alice Bengtsson,PERSONKONTO,Savings,35169.92,35169.92,27720.99,OPEN,1738.46,2025-04-04,451222-4561,1964-05-22,DK,DK,Student,Male,Nordea,NDEASESS,NL
CUST00662,DK,DKK,"[{'value': '47070288470', '_type': 'BBAN_SE'}, {'value': 'SE8010070288470', '_type': 'IBAN'}]",Fatima Louws,SPARKONTO,Savings,93593.16,93593.16,47770.27,OPEN,14661.08,2025-04-04,050507-6349,1953-04-30,DK,DK,Artist,Female,Nordea,NDEASESS,FI
CUST00663,NO,NOK,"[{'value': '47236908598', '_type': 'BBAN_SE'}, {'value': 'SE8010236908598', '_type': 'IBAN'}]",Dr. Aage Holst,STUDENTKONTO,Savings,76391.57,76391.57,43205.49,OPEN,14598.40,2025-04-04,198647323,1987-12-24,NO,DK,Driver,Other,Nordea,NDEASESS,FI
CUST00664,FI,EUR,"[{'value': '43627234243', '_type': 'BBAN_SE'}, {'value': 'SE806627234243', '_type': 'IBAN'}]",Melissa King,STUDENTKONTO,Current,119497.91,119497.91,76625.48,OPEN,13507.60,2025-04-04,21034840668,2001-10-24,FI,NO,Teacher,Male,Nordea,NDEASESS,SE
CUST00665,NO,NOK,"[{'value': '48563165079', '_type': 'BBAN_SE'}, {'value': 'SE8011563165079', '_type': 'IBAN'}]",Prof. Ivar Christensen,SPARKONTO,Current,91059.48,91059.48,55065.17,OPEN,19985.59,2025-04-04,820806-7952,1975-07-05,NO,FI,Cashier,Female,Nordea,NDEASESS,SE
CUST00666,NO,NOK,"[{'value': '42162425423', '_type': 'BBAN_SE'}, {'value': 'SE805162425423', '_type': 'IBAN'}]",Eivind Hagen,PERSONKONTO,Savings,26619.86,26619.86,19041.46,OPEN,4920.46,2025-04-04,150793-453X,1982-12-02,NO,NL,Consultant,Female,Nordea,NDEASESS,NL
CUST00667,FI,EUR,"[{'value': '47666026175', '_type': 'BBAN_SE'}, {'value': 'SE8010666026175', '_type': 'IBAN'}]",Cassandra Vasquez,PERSONKONTO,Savings,149052.59,149052.59,141325.53,OPEN,12283.64,2025-04-04,554-99-7066,1991-03-29,FI,SE,Engineer,Female,Nordea,NDEASESS,NL
CUST00668,DK,DKK,"[{'value': '43245983126', '_type': 'BBAN_SE'}, {'value': 'SE806245983126', '_type': 'IBAN'}]",Tycho van Geenen,PERSONKONTO,Current,144415.74,144415.74,131679.01,OPEN,10392.46,2025-04-04,410769289,1983-04-30,DK,NO,Doctor,Male,Nordea,NDEASESS,SE
CUST00669,FI,EUR,"[{'value': '49844593278', '_type': 'BBAN_SE'}, {'value': 'SE8012844593278', '_type': 'IBAN'}]",April Johnson,SPARKONTO,Savings,23976.37,23976.37,20770.15,OPEN,3508.77,2025-04-04,28078325803,1984-07-12,FI,FI,Artist,Male,Nordea,NDEASESS,SE
CUST00670,SE,SEK,"[{'value': '43302972301', '_type': 'BBAN_SE'}, {'value': 'SE806302972301', '_type': 'IBAN'}]",Kayleigh van Egisheim-die Bont,PERSONKONTO,Savings,127364.97,127364.97,85418.60,OPEN,3839.61,2025-04-04,183075626,1973-11-18,SE,FI,Artist,Other,Nordea,NDEASESS,NL
CUST00671,DK,DKK,"[{'value': '42856132881', '_type': 'BBAN_SE'}, {'value': 'SE805856132881', '_type': 'IBAN'}]",Kaarina Nieminen-Valkonen,PERSONKONTO,Savings,54416.19,54416.19,48626.74,OPEN,16134.49,2025-04-04,740912-5478,1954-12-07,DK,DK,Driver,Female,Nordea,NDEASESS,NO
CUST00672,NL,EUR,"[{'value': '44422798091', '_type': 'BBAN_SE'}, {'value': 'SE807422798091', '_type': 'IBAN'}]",Marit Eliassen,PERSONKONTO,Current,119293.80,119293.80,102451.05,OPEN,18901.04,2025-04-04,568-06-6295,1962-06-16,NL,SE,Artist,Female,Nordea,NDEASESS,NL
CUST00673,DK,DKK,"[{'value': '45000736427', '_type': 'BBAN_SE'}, {'value': 'SE808000736427', '_type': 'IBAN'}]",Tapio Niemi,PERSONKONTO,Savings,147300.77,147300.77,129565.20,OPEN,18098.97,2025-04-04,030338-0880,1979-04-07,DK,SE,Analyst,Female,Nordea,NDEASESS,NO
CUST00674,DK,DKK,"[{'value': '49896992030', '_type': 'BBAN_SE'}, {'value': 'SE8012896992030', '_type': 'IBAN'}]",Collin Bouthoorn-Louws,STUDENTKONTO,Savings,60599.42,60599.42,57849.14,OPEN,16626.57,2025-04-04,421126-6079,1982-10-01,DK,NL,Nurse,Male,Nordea,NDEASESS,SE
CUST00675,DK,DKK,"[{'value': '47095445250', '_type': 'BBAN_SE'}, {'value': 'SE8010095445250', '_type': 'IBAN'}]",Ingrid Rasmussen,STUDENTKONTO,Savings,67205.26,67205.26,63430.84,OPEN,15620.31,2025-04-04,211035-548A,1950-07-30,DK,FI,Doctor,Male,Nordea,NDEASESS,DK
CUST00676,NL,EUR,"[{'value': '49131124717', '_type': 'BBAN_SE'}, {'value': 'SE8012131124717', '_type': 'IBAN'}]",Anton Olsson,STUDENTKONTO,Savings,50506.69,50506.69,30650.86,OPEN,11259.82,2025-04-04,710204-1212,2004-05-19,NL,NL,Artist,Other,Nordea,NDEASESS,NL
CUST00677,NO,NOK,"[{'value': '41111065867', '_type': 'BBAN_SE'}, {'value': 'SE804111065867', '_type': 'IBAN'}]",Vera van der Linden-Jurrijens,SPARKONTO,Savings,4001.55,4001.55,3975.45,OPEN,14773.73,2025-04-04,931057826,1981-07-11,NO,FI,Cashier,Other,Nordea,NDEASESS,SE
CUST00678,NL,EUR,"[{'value': '44830763639', '_type': 'BBAN_SE'}, {'value': 'SE807830763639', '_type': 'IBAN'}]",Frede Koch,SPARKONTO,Current,53493.77,53493.77,38867.16,OPEN,16205.06,2025-04-04,209587611,1961-01-27,NL,NL,Nurse,Other,Nordea,NDEASESS,NO
CUST00679,NL,EUR,"[{'value': '45299293408', '_type': 'BBAN_SE'}, {'value': 'SE808299293408', '_type': 'IBAN'}]",Søren Olsen,SPARKONTO,Savings,126752.12,126752.12,105642.97,OPEN,13612.46,2025-04-04,621115-6093,1964-06-20,NL,DK,Analyst,Other,Nordea,NDEASESS,NL
CUST00680,NO,NOK,"[{'value': '47638811983', '_type': 'BBAN_SE'}, {'value': 'SE8010638811983', '_type': 'IBAN'}]",Inga Olsson,SPARKONTO,Current,16231.42,16231.42,9305.09,OPEN,16654.53,2025-04-04,651849731,2001-06-18,NO,SE,Doctor,Male,Nordea,NDEASESS,DK
CUST00681,DK,DKK,"[{'value': '42045491387', '_type': 'BBAN_SE'}, {'value': 'SE805045491387', '_type': 'IBAN'}]",Eva Bergman,SPARKONTO,Current,133332.14,133332.14,91285.46,OPEN,8353.70,2025-04-04,776-54-2754,1974-08-19,DK,NL,Analyst,Female,Nordea,NDEASESS,NL
CUST00682,FI,EUR,"[{'value': '47028547105', '_type': 'BBAN_SE'}, {'value': 'SE8010028547105', '_type': 'IBAN'}]",Kaspar Holm,SPARKONTO,Savings,87853.41,87853.41,76068.62,OPEN,16564.33,2025-04-04,042-18-1638,1991-02-19,FI,NO,Analyst,Male,Nordea,NDEASESS,DK
CUST00683,DK,DKK,"[{'value': '49096990497', '_type': 'BBAN_SE'}, {'value': 'SE8012096990497', '_type': 'IBAN'}]",Andreas Lie,PERSONKONTO,Savings,106817.01,106817.01,78689.72,OPEN,18909.36,2025-04-04,061126-0076,1955-07-11,DK,FI,Doctor,Other,Nordea,NDEASESS,NO
CUST00684,DK,DKK,"[{'value': '41243782053', '_type': 'BBAN_SE'}, {'value': 'SE804243782053', '_type': 'IBAN'}]",Jet van Ommeren,STUDENTKONTO,Current,16995.26,16995.26,9498.16,OPEN,19824.89,2025-04-04,239574813,1961-05-03,DK,FI,Cashier,Female,Nordea,NDEASESS,FI
CUST00685,SE,SEK,"[{'value': '46827384148', '_type': 'BBAN_SE'}, {'value': 'SE809827384148', '_type': 'IBAN'}]",Fru Maya Olesen,PERSONKONTO,Savings,118784.95,118784.95,112195.78,OPEN,4070.00,2025-04-04,714230893,1985-07-16,SE,DK,Engineer,Male,Nordea,NDEASESS,NO
CUST00686,NL,EUR,"[{'value': '43738453527', '_type': 'BBAN_SE'}, {'value': 'SE806738453527', '_type': 'IBAN'}]",Sigvard Åberg,SPARKONTO,Savings,52623.02,52623.02,41389.56,OPEN,9321.30,2025-04-04,225-60-3410,1953-01-26,NL,FI,Driver,Female,Nordea,NDEASESS,NL
CUST00687,NL,EUR,"[{'value': '49184883279', '_type': 'BBAN_SE'}, {'value': 'SE8012184883279', '_type': 'IBAN'}]",Chase Anthony,STUDENTKONTO,Savings,20355.04,20355.04,17929.52,OPEN,3405.16,2025-04-04,03116203447,1963-09-21,NL,FI,Doctor,Other,Nordea,NDEASESS,DK
CUST00688,NL,EUR,"[{'value': '45993185041', '_type': 'BBAN_SE'}, {'value': 'SE808993185041', '_type': 'IBAN'}]",Sverre Olsen,STUDENTKONTO,Current,61739.43,61739.43,60445.36,OPEN,14850.30,2025-04-04,03080397053,1961-06-05,NL,SE,Teacher,Other,Nordea,NDEASESS,DK
CUST00689,SE,SEK,"[{'value': '47333222223', '_type': 'BBAN_SE'}, {'value': 'SE8010333222223', '_type': 'IBAN'}]",Karina Wilson,STUDENTKONTO,Current,86013.22,86013.22,70699.18,OPEN,4252.32,2025-04-04,739-57-9711,1971-08-23,SE,NL,Analyst,Other,Nordea,NDEASESS,SE
CUST00690,SE,SEK,"[{'value': '42240915480', '_type': 'BBAN_SE'}, {'value': 'SE805240915480', '_type': 'IBAN'}]",Tonje Simonsen,SPARKONTO,Current,143615.27,143615.27,80444.89,OPEN,4005.00,2025-04-04,070384-799C,1971-08-27,SE,SE,Cashier,Male,Nordea,NDEASESS,NL
CUST00691,NO,NOK,"[{'value': '46784127397', '_type': 'BBAN_SE'}, {'value': 'SE809784127397', '_type': 'IBAN'}]",Oscar Kane,PERSONKONTO,Savings,124538.74,124538.74,87289.07,OPEN,10083.72,2025-04-04,05098727223,1990-12-06,NO,SE,Artist,Female,Nordea,NDEASESS,SE
CUST00692,NO,NOK,"[{'value': '45658114473', '_type': 'BBAN_SE'}, {'value': 'SE808658114473', '_type': 'IBAN'}]",Øyvind Jakobsen,SPARKONTO,Current,62533.00,62533.00,34851.04,OPEN,11064.70,2025-04-04,469-93-3182,1973-11-10,NO,FI,Teacher,Male,Nordea,NDEASESS,SE
CUST00693,FI,EUR,"[{'value': '44957368810', '_type': 'BBAN_SE'}, {'value': 'SE807957368810', '_type': 'IBAN'}]",Irja Anttila,SPARKONTO,Current,115361.55,115361.55,61078.96,OPEN,4038.43,2025-04-04,062-36-2237,2007-05-31,FI,SE,Cashier,Female,Nordea,NDEASESS,FI
CUST00694,SE,SEK,"[{'value': '45687472117', '_type': 'BBAN_SE'}, {'value': 'SE808687472117', '_type': 'IBAN'}]",Aud Dahl,SPARKONTO,Current,48346.20,48346.20,25427.15,OPEN,15166.61,2025-04-04,050186-3041,1960-02-16,SE,NL,Consultant,Female,Nordea,NDEASESS,NO
CUST00695,NL,EUR,"[{'value': '44789238017', '_type': 'BBAN_SE'}, {'value': 'SE807789238017', '_type': 'IBAN'}]",Max Olykan,PERSONKONTO,Savings,112982.30,112982.30,82749.57,OPEN,1776.44,2025-04-04,700716-8771,1982-10-01,NL,SE,Driver,Other,Nordea,NDEASESS,DK
CUST00696,NO,NOK,"[{'value': '44374951767', '_type': 'BBAN_SE'}, {'value': 'SE807374951767', '_type': 'IBAN'}]",Sara Ramirez,STUDENTKONTO,Current,137103.40,137103.40,85437.09,OPEN,13205.24,2025-04-04,638274199,1988-07-01,NO,NO,Cashier,Other,Nordea,NDEASESS,NL
CUST00697,DK,DKK,"[{'value': '42149340695', '_type': 'BBAN_SE'}, {'value': 'SE805149340695', '_type': 'IBAN'}]",Wilhelm Andersson,PERSONKONTO,Savings,67174.35,67174.35,51739.02,OPEN,15749.46,2025-04-04,02094127893,1982-01-27,DK,NL,Driver,Other,Nordea,NDEASESS,NO
CUST00698,DK,DKK,"[{'value': '47785245482', '_type': 'BBAN_SE'}, {'value': 'SE8010785245482', '_type': 'IBAN'}]",Kick van Vliet,STUDENTKONTO,Savings,6747.92,6747.92,5577.35,OPEN,510.59,2025-04-04,086-72-0204,1999-04-04,DK,DK,Cashier,Other,Nordea,NDEASESS,NO
CUST00699,FI,EUR,"[{'value': '42715308155', '_type': 'BBAN_SE'}, {'value': 'SE805715308155', '_type': 'IBAN'}]",Jan Iversen,STUDENTKONTO,Savings,126003.41,126003.41,65867.32,OPEN,11480.09,2025-04-04,260782-6651,1950-07-17,FI,FI,Doctor,Female,Nordea,NDEASESS,NL
CUST00700,SE,SEK,"[{'value': '48584871905', '_type': 'BBAN_SE'}, {'value': 'SE8011584871905', '_type': 'IBAN'}]",Sindre Christensen-Sørensen,SPARKONTO,Current,124659.47,124659.47,100378.63,OPEN,17736.67,2025-04-04,20045629679,1997-04-22,SE,FI,Cashier,Other,Nordea,NDEASESS,FI
CUST00701,DK,DKK,"[{'value': '45676393078', '_type': 'BBAN_SE'}, {'value': 'SE808676393078', '_type': 'IBAN'}]",Tor Pedersen,PERSONKONTO,Savings,41315.46,41315.46,40468.34,OPEN,809.56,2025-04-04,28044440042,1996-06-18,DK,NO,Engineer,Other,Nordea,NDEASESS,FI
CUST00702,DK,DKK,"[{'value': '48631074408', '_type': 'BBAN_SE'}, {'value': 'SE8011631074408', '_type': 'IBAN'}]",Anssi Lahtinen,PERSONKONTO,Savings,1139.75,1139.75,886.61,OPEN,15368.07,2025-04-04,180228-591H,2003-01-23,DK,NL,Doctor,Other,Nordea,NDEASESS,DK
CUST00703,SE,SEK,"[{'value': '44825033229', '_type': 'BBAN_SE'}, {'value': 'SE807825033229', '_type': 'IBAN'}]",Milan Vertooren,SPARKONTO,Savings,81028.07,81028.07,56182.88,OPEN,2932.90,2025-04-04,085963215,1952-03-28,SE,FI,Consultant,Female,Nordea,NDEASESS,SE
CUST00704,SE,SEK,"[{'value': '49797397988', '_type': 'BBAN_SE'}, {'value': 'SE8012797397988', '_type': 'IBAN'}]",Esko Mäkinen,STUDENTKONTO,Savings,33617.35,33617.35,20027.73,OPEN,12692.11,2025-04-04,570302-7267,1958-11-17,SE,NO,Consultant,Female,Nordea,NDEASESS,NL
CUST00705,FI,EUR,"[{'value': '42602866012', '_type': 'BBAN_SE'}, {'value': 'SE805602866012', '_type': 'IBAN'}]",Linnea Nissinen,PERSONKONTO,Current,6001.01,6001.01,5953.79,OPEN,2663.46,2025-04-04,938265714,1953-10-09,FI,FI,Nurse,Other,Nordea,NDEASESS,DK
CUST00706,DK,DKK,"[{'value': '49422171498', '_type': 'BBAN_SE'}, {'value': 'SE8012422171498', '_type': 'IBAN'}]",Kalervo Leppänen,STUDENTKONTO,Current,25986.33,25986.33,13842.41,OPEN,15046.48,2025-04-04,650417-7269,1995-08-14,DK,NO,Cashier,Other,Nordea,NDEASESS,NO
CUST00707,NO,NOK,"[{'value': '41178229686', '_type': 'BBAN_SE'}, {'value': 'SE804178229686', '_type': 'IBAN'}]",Ken Berg-Carlsen,STUDENTKONTO,Current,132209.96,132209.96,131677.90,OPEN,12481.90,2025-04-04,137068943,1956-11-25,NO,NL,Student,Male,Nordea,NDEASESS,NL
CUST00708,DK,DKK,"[{'value': '48326907907', '_type': 'BBAN_SE'}, {'value': 'SE8011326907907', '_type': 'IBAN'}]",Michael Crawford,SPARKONTO,Savings,96324.46,96324.46,61360.40,OPEN,9598.44,2025-04-04,534-81-0372,1977-10-21,DK,FI,Analyst,Male,Nordea,NDEASESS,NL
CUST00709,NO,NOK,"[{'value': '48239428735', '_type': 'BBAN_SE'}, {'value': 'SE8011239428735', '_type': 'IBAN'}]",Lenn Wendt,STUDENTKONTO,Savings,7521.21,7521.21,4949.87,OPEN,4294.86,2025-04-04,27086704043,2006-04-11,NO,SE,Nurse,Male,Nordea,NDEASESS,DK
CUST00710,NO,NOK,"[{'value': '41073673810', '_type': 'BBAN_SE'}, {'value': 'SE804073673810', '_type': 'IBAN'}]",Prof. Jonas Mathiasen,PERSONKONTO,Savings,146725.29,146725.29,96164.18,OPEN,1043.52,2025-04-04,301166-499B,1994-10-08,NO,DK,Engineer,Other,Nordea,NDEASESS,SE
CUST00711,FI,EUR,"[{'value': '41061516500', '_type': 'BBAN_SE'}, {'value': 'SE804061516500', '_type': 'IBAN'}]",Juliette Stoffelsz-Huijzing,SPARKONTO,Current,126155.88,126155.88,123557.24,OPEN,16521.86,2025-04-04,250894-810Y,1964-11-21,FI,NL,Consultant,Male,Nordea,NDEASESS,SE
CUST00712,NL,EUR,"[{'value': '43281778398', '_type': 'BBAN_SE'}, {'value': 'SE806281778398', '_type': 'IBAN'}]",Rune Tveit,STUDENTKONTO,Savings,93125.20,93125.20,73519.29,OPEN,19503.25,2025-04-04,940302-3618,1980-06-26,NL,SE,Driver,Female,Nordea,NDEASESS,SE
CUST00713,SE,SEK,"[{'value': '47741193643', '_type': 'BBAN_SE'}, {'value': 'SE8010741193643', '_type': 'IBAN'}]",Caitlyn Nichols,PERSONKONTO,Savings,117505.61,117505.61,94635.41,OPEN,1782.91,2025-04-04,180-91-2515,1965-08-25,SE,SE,Analyst,Male,Nordea,NDEASESS,DK
CUST00714,FI,EUR,"[{'value': '41725215636', '_type': 'BBAN_SE'}, {'value': 'SE804725215636', '_type': 'IBAN'}]",Yvonne Larsson,STUDENTKONTO,Savings,127564.43,127564.43,78650.61,OPEN,15855.76,2025-04-04,10028411311,1997-07-30,FI,NL,Engineer,Female,Nordea,NDEASESS,NL
CUST00715,DK,DKK,"[{'value': '44729952677', '_type': 'BBAN_SE'}, {'value': 'SE807729952677', '_type': 'IBAN'}]",Vilhelm Borg,STUDENTKONTO,Current,69899.26,69899.26,50819.44,OPEN,11962.36,2025-04-04,15015907034,1983-06-12,DK,SE,Doctor,Male,Nordea,NDEASESS,FI
CUST00716,NL,EUR,"[{'value': '43611120314', '_type': 'BBAN_SE'}, {'value': 'SE806611120314', '_type': 'IBAN'}]",Tanya Moore,STUDENTKONTO,Current,107138.26,107138.26,87712.15,OPEN,7430.13,2025-04-04,895762316,1994-11-03,NL,DK,Nurse,Female,Nordea,NDEASESS,FI
CUST00717,NO,NOK,"[{'value': '43423198820', '_type': 'BBAN_SE'}, {'value': 'SE806423198820', '_type': 'IBAN'}]",Monica Nielsen,PERSONKONTO,Current,36851.30,36851.30,24168.31,OPEN,10505.95,2025-04-04,230405A751K,1952-03-09,NO,FI,Cashier,Other,Nordea,NDEASESS,DK
CUST00718,NL,EUR,"[{'value': '44928084398', '_type': 'BBAN_SE'}, {'value': 'SE807928084398', '_type': 'IBAN'}]",Audrey Johnson,SPARKONTO,Savings,116436.60,116436.60,75163.55,OPEN,10594.77,2025-04-04,862-29-7307,1955-10-02,NL,NO,Engineer,Male,Nordea,NDEASESS,SE
